doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
name,became_rfc,expired,replaced,revisions
draft-ietf-rap-rsvp-appid,True,False,False,0
draft-ietf-ipngwg-scopedaddr-format,False,True,False,2
draft-ietf-fax-implementers-guide,True,False,False,8
draft-ietf-mboned-mrm,False,True,False,1
draft-ietf-bmwg-atm-method,True,False,False,3
draft-ietf-fax-ffpim,True,False,False,8
draft-ietf-megaco-mib,False,True,False,5
draft-ietf-ipv6-default-addr-select,True,False,False,8
draft-ietf-smime-ecc,True,False,False,6
draft-ietf-l2tpext-atmext,True,False,False,4
draft-ietf-zeroconf-reqts,False,True,False,12
draft-ietf-ipp-not-http-delivery,False,True,False,0
draft-ietf-ipp-ops-set2,True,False,False,4
draft-ietf-pkix-new-part1,True,False,False,12
draft-ietf-fax-timely-delivery,False,True,False,5
draft-ietf-manet-star,False,True,False,0
draft-ietf-rmt-gra-arch,False,True,False,2
draft-ietf-sip-callerprefs,True,False,False,10
draft-ietf-ldup-protocol,False,True,False,5
draft-ietf-avt-profile-interop,False,True,False,6
draft-ietf-pkix-generalname,False,True,False,0
draft-ietf-ipsec-flow-monitoring-mib,False,True,False,2
draft-ietf-bmwg-atm-term-abr,True,False,False,3
draft-ietf-impp-security-framework,False,True,False,1
draft-ietf-ipsec-ike-hash-revised,False,True,False,3
draft-ietf-ipngwg-ipv6multihome-with-aggr,False,True,False,1
draft-ietf-enum-rqmts,False,True,False,1
draft-ietf-idr-bgp-route-refresh,True,False,False,1
draft-ietf-smime-compression,True,False,False,7
draft-ietf-frnetmib-mfrmib,True,False,False,4
draft-ietf-l2tpext-l2tp-atm,True,False,False,3
draft-ietf-atommib-sonetaps-mib,True,False,False,10
draft-ietf-l2tpext-link,True,False,False,7
draft-ietf-msdp-spec,True,False,False,20
draft-ietf-ipcdn-subscriber-mib,True,False,False,16
draft-ietf-dhc-migagntlist,False,True,False,0
draft-ietf-rescap-req,False,True,False,1
draft-ietf-impp-midf,False,True,False,1
draft-ietf-ipp-collection,True,False,False,4
draft-ietf-tls-openpgp,False,True,False,2
draft-ietf-nfsv4-03,False,True,False,0
draft-ietf-openpgp-rfc2440bis,True,False,False,22
draft-ietf-smime-seclabel,True,False,False,4
draft-ietf-smime-symkeydist,True,False,False,10
draft-ietf-dnsind-zone-status,False,True,False,0
draft-ietf-mpls-crlsp-modify,True,False,False,3
draft-ietf-ipcdn-bpiplus-mib,True,False,False,15
draft-ietf-mmusic-mbus-req,False,True,False,0
draft-ietf-cnrp,True,False,False,12
draft-ietf-impp-pitp-mitp,False,True,False,1
draft-ietf-avt-fecmime,True,False,False,1
draft-ietf-isis-ipv6,True,False,False,7
draft-ietf-mobileip-mier,False,True,False,7
draft-ietf-pppext-pppmux,True,False,False,3
draft-ietf-ipsec-openpgp,False,True,False,1
draft-ietf-snmpv3-update-proto,True,False,False,8
draft-ietf-snmpv3-update-transmap,True,False,False,8
draft-ietf-snmpv3-update-mib,True,False,False,7
draft-ietf-bgmp-spec,True,False,False,6
draft-ietf-ospf-refresh-guide,False,True,False,1
draft-ietf-mobileip-cellularip,False,True,False,0
draft-ietf-aaa-acct,True,False,False,6
draft-ietf-aaa-accounting-attributes,True,False,False,4
draft-ietf-dhc-nextserver,False,True,False,2
draft-ietf-sip-100rel,True,False,False,6
draft-ietf-sip-serverfeatures,False,True,False,5
draft-ietf-sieve-managesieve,True,False,False,9
draft-ietf-ngtrans-tcpudp-relay,True,False,False,4
draft-ietf-pkix-technr,False,True,False,3
draft-ietf-trade-xmlmsg-requirements,False,True,False,0
draft-ietf-gsmp-encaps,True,False,False,5
draft-ietf-sip-isup-mime,True,False,False,10
draft-ietf-idwg-iap,False,True,False,5
draft-ietf-megaco-otherpkgs,False,True,False,0
draft-ietf-dhc-csr,True,False,False,7
draft-ietf-rescap-proto-main,False,True,False,1
draft-ietf-rescap-proto-format,False,True,False,1
draft-ietf-dnsext-signing-auth,True,False,False,2
draft-ietf-dnsext-simple-secure-update,True,False,False,2
draft-ietf-trade-drt-requirements,True,False,False,4
draft-ietf-l2tpext-l2tphc,False,True,False,6
draft-ietf-dnsext-zone-status,True,False,False,5
draft-ietf-megaco-fmtdeterm,False,True,False,0
draft-ietf-mobileip-rfc2344-bis,True,False,False,2
draft-ietf-openpgp-multsig,False,True,False,2
draft-ietf-tewg-framework,False,True,False,5
draft-ietf-avt-rtp-mpeg4-es,True,False,False,5
draft-ietf-dnsext-tkey,True,False,False,4
draft-ietf-frnetmib-frmrelay-service,True,False,False,6
draft-ietf-spirits-protocol,True,False,False,8
draft-ietf-openpgp-mime,True,False,False,8
draft-ietf-diffserv-ba-def,False,True,False,1
draft-ietf-dnsext-iana-dns,True,False,False,1
draft-ietf-spirits-lucentocc,False,True,False,0
draft-ietf-nat-rsip-slp,True,False,False,0
draft-ietf-impp-pidf,False,True,False,1
draft-ietf-cnrp-uri,True,False,False,7
draft-ietf-l2tpext-security,True,False,False,8
draft-ietf-idn-requirements,False,True,False,10
draft-ietf-mpls-te-feed,False,True,False,6
draft-ietf-dnsext-edns0dot5,False,True,False,2
draft-ietf-sip-dhcp,True,False,False,6
draft-ietf-diffserv-tunnels,True,False,False,2
draft-ietf-isis-wg-mesh-group,True,False,False,1
draft-ietf-dnsext-sig-zero,True,False,False,2
draft-ietf-dnsext-apl-rr,True,False,False,2
draft-ietf-dnsext-tsig,True,False,False,0
draft-ietf-mboned-mcast-connect,False,True,False,0
draft-ietf-dhc-pv4-reconfigure,True,False,False,6
draft-ietf-sigtran-sctptunnel,False,True,False,0
draft-ietf-l2tpext-ds,True,False,False,5
draft-ietf-l2tpext-mpls,False,True,False,0
draft-ietf-dnsext-axfr-clarify,True,False,False,14
draft-ietf-ipp-job-printer-set-ops,True,False,False,4
draft-ietf-sip-call-flows,False,True,False,5
draft-ietf-dnsext-ixfr,False,True,False,1
draft-ietf-pkix-rfc2510bis,True,False,False,9
draft-ietf-sigtran-sctp-mib,True,False,False,10
draft-ietf-fax-tiff-regbis,True,False,False,5
draft-ietf-l2tpext-l2tp-mib,True,False,False,4
draft-ietf-ipsra-reqmts,True,False,False,4
draft-ietf-ipsec-ciph-aes-cbc,True,False,False,4
draft-ietf-sigtran-sctp-applicability,True,False,False,8
draft-ietf-megaco-naspkg,False,True,False,4
draft-ietf-avt-rtp-cn,True,False,False,6
draft-ietf-ipsec-heartbeats,False,True,False,1
draft-ietf-mmusic-sdp-directory-type,False,True,False,2
draft-ietf-policy-qos-schema,False,True,False,1
draft-ietf-magma-msf-api,True,False,False,5
draft-ietf-ipsec-ike-auth-ecdsa,True,False,False,6
draft-ietf-pim-bidir,True,False,False,9
draft-ietf-policy-qos-info-model,True,False,False,5
draft-ietf-rmonmib-iftopn-mib,True,False,False,5
draft-ietf-rmonmib-dsmon-mib,True,False,False,9
draft-ietf-smime-esformats,True,False,False,4
draft-ietf-ipp-ldap-printer-schema,False,True,False,5
draft-ietf-ipsp-spsl,False,True,False,4
draft-ietf-sip-mib,True,False,False,12
draft-ietf-dhc-aaa-requirements,False,True,False,0
draft-ietf-dhc-enhance-requirements,False,True,False,0
draft-ietf-smime-cms-rsaes-oaep,True,False,False,7
draft-ietf-ipp-notify-poll,False,True,False,2
draft-ietf-trade-iotp-v1.0-papi,True,False,False,6
draft-ietf-trade-iotp-v1.0-set,True,False,False,2
draft-ietf-ipp-notify-mailto,False,True,False,4
draft-ietf-ipfc-fcoverip,False,True,False,2
draft-ietf-ipsra-pic,False,True,False,7
draft-ietf-rmt-bb-fec,True,False,False,7
draft-ietf-rmt-pi-alc,True,False,False,8
draft-ietf-ipp-indp-method,False,True,False,6
draft-ietf-avt-rtp-mp2t,False,True,False,4
draft-ietf-dhc-packetcable,True,False,False,6
draft-ietf-snmpconf-diffpolicy,True,False,False,9
draft-ietf-avt-rtp-amr,True,False,False,13
draft-ietf-avt-mpeg4streams,False,True,False,4
draft-ietf-ipp-indp,False,True,False,4
draft-ietf-ngtrans-6bone-ptla,True,False,False,0
draft-ietf-rap-sppi,True,False,False,7
draft-ietf-ippm-npmps,True,False,False,7
draft-ietf-ipsp-config-policy-model,True,False,False,6
draft-ietf-rap-frameworkpib,True,False,False,9
draft-ietf-diffserv-pib,True,False,False,9
draft-ietf-ipngwg-addr-arch-v3,True,False,False,10
draft-ietf-gsmp-applicability,True,False,False,2
draft-ietf-issll-ds-map,False,True,False,1
draft-ietf-zeroconf-ipv4-linklocal,True,False,False,17
draft-ietf-diffserv-ba-vw,False,True,False,0
draft-ietf-msgtrk-protocol,False,True,False,0
draft-ietf-msdp-traceroute,False,True,False,6
draft-ietf-sipping-3pcc,True,False,False,6
draft-ietf-dnsext-mdns,True,False,False,47
draft-ietf-snmpconf-pm,True,False,False,15
draft-ietf-enum-e164-gstn-np,True,False,False,5
draft-ietf-ipngwg-scoping-arch,False,True,False,4
draft-ietf-rsvp-proxy,False,True,False,3
draft-ietf-snmpconf-bcp,True,False,False,12
draft-ietf-ldup-framing,False,True,False,3
draft-ietf-grip-prot-evidence,True,False,False,5
draft-ietf-rescap-scenarios,False,True,False,1
draft-ietf-sieve-regex,False,True,False,1
draft-ietf-ospf-mib-update,True,False,False,11
draft-ietf-policy-qos-device-info-model,True,False,False,10
draft-ietf-ngtrans-hometun,False,True,False,1
draft-ietf-idwg-idmef-xml,True,False,False,16
draft-ietf-siprec-callflows,True,False,False,8
draft-ietf-mobileip-gnaie,False,True,False,5
draft-ietf-ngtrans-ipv4survey,False,True,False,2
draft-ietf-megaco-errata,True,False,False,3
draft-ietf-pkix-pi,True,False,False,11
draft-ietf-megaco-merged,True,False,False,1
draft-ietf-mmusic-sdp-srcfilter,True,False,False,10
draft-ietf-adslmib-hdsl2,True,False,False,12
draft-ietf-spirits-implementations,True,False,False,2
draft-ietf-rmonmib-apm-mib,True,False,False,12
draft-ietf-ipngwg-rfc2553bis,True,False,False,9
draft-ietf-rmonmib-pmcaps,False,True,False,1
draft-ietf-sigtran-sua,True,False,False,16
draft-ietf-rmonmib-tpm-mib,True,False,False,14
draft-ietf-ipcdn-dvbnetint-mib,False,True,False,3
draft-ietf-rohc-rtp-lower-layer-guidelines,True,False,False,3
draft-ietf-rohc-rtp,True,False,False,9
draft-ietf-imapext-acl,False,True,False,10
draft-ietf-rohc-rtp-rocco-performance,False,False,False,1
draft-ietf-rohc-rtp-rocco-video,False,False,False,1
draft-ietf-malloc-ipv6-guide,True,False,False,4
draft-ietf-ops-taddress-mib,True,False,False,5
draft-ietf-ldapext-cldap,False,True,False,1
draft-ietf-dhc-new-opt-msg,True,False,False,2
draft-ietf-l2tpext-ppp-discinfo,True,False,False,4
draft-ietf-rohc-rtp-requirements,True,False,False,5
draft-ietf-idn-compare,False,True,False,1
draft-ietf-avt-rtp-g7221,True,False,False,0
draft-ietf-idn-race,False,True,False,3
draft-ietf-rap-rsvp-newidentity,True,False,False,2
draft-ietf-diffserv-pdb-def,True,False,False,3
draft-ietf-pkix-cmp-transport-protocols,True,False,False,20
draft-ietf-ipngwg-ipv6-2260,True,False,False,1
draft-ietf-dnsext-message-size,True,False,False,4
draft-ietf-idn-idne,False,True,False,2
draft-ietf-ecm-cm,True,False,False,4
draft-ietf-uswg-tao,True,False,False,5
draft-ietf-idn-nameprep,True,False,False,10
draft-ietf-avt-ulp,True,False,False,23
draft-ietf-fax-gateway-protocol,True,False,False,13
draft-ietf-ipp-job-prog,True,False,False,2
draft-ietf-sigtran-signalling-over-sctp-applic,True,False,False,9
draft-ietf-ipp-get-resource,False,True,False,1
draft-ietf-mpls-lsp-hierarchy,True,False,False,8
draft-ietf-bmwg-fib-term,True,False,False,4
draft-ietf-idn-udns,False,True,False,3
draft-ietf-megaco-h248g,False,True,False,0
draft-ietf-megaco-h248h,False,True,False,0
draft-ietf-megaco-h248i,False,True,False,0
draft-ietf-megaco-h248j,False,True,False,0
draft-ietf-megaco-h248k,False,True,False,0
draft-ietf-pkix-ldap-schema,False,True,False,2
draft-ietf-sip-cc-transfer,False,True,False,5
draft-ietf-stime-ntpauth,False,True,False,4
draft-ietf-enum-e164s2-np,False,True,False,0
draft-ietf-rmt-author-guidelines,True,False,False,3
draft-ietf-sip-guidelines,True,False,False,9
draft-ietf-ipsp-spp,False,True,False,1
draft-ietf-vpim-vpimv2r2,True,False,False,5
draft-ietf-ldapext-refer,False,True,False,0
draft-ietf-mpls-hdr-comp,False,True,False,0
draft-ietf-mpls-hdr-comp-over-ppp,False,True,False,0
draft-ietf-tls-seedhas,False,True,False,0
draft-ietf-avt-smpte292-video,True,False,False,8
draft-ietf-rmt-bb-tree-config,False,True,False,3
draft-ietf-vpim-ivm,True,False,False,6
draft-ietf-enum-operation,False,True,False,2
draft-ietf-sip-rfc2543bis,True,False,False,9
draft-ietf-idwg-xmlsmi,False,True,False,1
draft-ietf-pim-sm-v2-new,True,False,False,12
draft-ietf-bmwg-rtr-framework,False,True,False,0
draft-ietf-smime-espolicies,True,False,False,1
draft-ietf-imapext-annotate,True,False,False,16
draft-ietf-l2tpext-fr,True,False,False,1
draft-ietf-avt-crtp-enhance,True,False,False,7
draft-ietf-dnsop-rollover,False,True,False,1
draft-ietf-rmt-bb-mrcc,False,True,False,0
draft-ietf-ipsp-arch,False,True,False,0
draft-ietf-rap-signaled-priority-v2,True,False,False,1
draft-ietf-megaco-h248f,False,True,False,1
draft-ietf-imapext-view,False,True,False,0
draft-ietf-l2tpext-l2tpbis,False,True,False,1
draft-ietf-urn-ddds,True,False,False,7
draft-ietf-urn-dns-ddds-database,True,False,False,9
draft-ietf-urn-uri-res-ddds,True,False,False,7
draft-ietf-policy-terminology,True,False,False,4
draft-ietf-enum-usage-scenarios,False,True,False,0
draft-ietf-dnsop-ohta-shared-root-server,False,True,False,3
draft-ietf-dnsop-ohta-shared-root-server-test,False,True,False,0
draft-ietf-ipp-install,False,True,False,4
draft-ietf-avt-rtprx,False,True,False,0
draft-ietf-rap-pol-aux-mib,False,True,False,0
draft-ietf-idn-icu,False,True,False,0
draft-ietf-msgtrk-mtqp,True,False,False,12
draft-ietf-vpim-routing,True,False,False,10
draft-ietf-vpim-vpimdir,True,False,False,11
draft-ietf-ipcdn-device-mibv2,True,False,False,11
draft-ietf-bmwg-firewall,True,False,False,8
draft-ietf-dnsext-gss-tsig,True,False,False,6
draft-ietf-ipsp-requirements,True,False,False,1
draft-ietf-ipsp-ipsecpib,False,True,False,10
draft-ietf-rmt-pi-track-security,False,True,False,1
draft-ietf-pkix-pkixrep,True,False,False,4
draft-ietf-diffserv-pdb-vw,False,True,False,0
draft-ietf-avt-rtcp-feedback,True,False,False,11
draft-ietf-manet-ddm,False,True,False,0
draft-ietf-rmt-track-arch,False,True,False,0
draft-ietf-pkix-ipki-pkalgs,True,False,False,5
draft-ietf-dhc-fqdn-option,True,False,False,13
draft-ietf-dhc-ddns-resolution,True,False,False,12
draft-ietf-rmonmib-appverbs,True,False,False,4
draft-ietf-dnsext-dhcid-rr,True,False,False,13
draft-ietf-aaa-proto-eval,True,False,False,2
draft-ietf-manet-maodv,False,True,False,0
draft-ietf-dhc-new-opt-review,False,True,False,0
draft-ietf-imapext-thread,False,True,False,12
draft-ietf-imapext-regex,False,True,False,0
draft-ietf-disman-alarm-mib,True,False,False,18
draft-ietf-idmr-dvmrp-v3-as,False,True,False,1
draft-ietf-vpim-cc,True,False,False,8
draft-ietf-vpim-hint,True,False,False,8
draft-ietf-vpim-pndn,False,True,False,0
draft-ietf-dnsop-inaddr-required,False,True,False,7
draft-ietf-rmt-bb-norm,True,False,False,9
draft-ietf-idn-dnsii-mdnp,False,True,False,2
draft-ietf-dnsext-dnssec-roadmap,False,True,False,7
draft-ietf-ipp-ops-admin-req,True,False,False,0
draft-ietf-idn-idnra,False,True,False,0
draft-ietf-i2nsf-capability,False,True,False,5
draft-ietf-tsvwg-limited-xmit,True,False,False,0
draft-ietf-dnsext-rsa,True,False,False,3
draft-ietf-dnsext-not-existing-rr,False,True,False,1
draft-ietf-beep-framework,True,False,False,11
draft-ietf-beep-tcpmapping,True,False,False,6
draft-ietf-idn-dnsii-mdnr,False,True,False,1
draft-ietf-idn-sace,False,True,False,0
draft-ietf-frnetmib-frsi,True,False,False,4
draft-ietf-manet-tbrpf,True,False,False,11
draft-ietf-dnsext-dnssec-okbit,True,False,False,3
draft-ietf-smime-rcek,True,False,False,4
draft-ietf-idr-route-filter,True,False,False,17
draft-ietf-rmonmib-tokenring,False,True,False,1
draft-ietf-issll-rsvp-cap,False,True,False,3
draft-ietf-mpls-lmp,False,True,False,2
draft-ietf-mpls-recovery-frmwrk,True,False,False,8
draft-ietf-idn-idna,True,False,False,13
draft-ietf-idn-cjk,False,True,False,1
draft-ietf-idn-dnsii-trace,False,True,False,1
draft-ietf-isis-gmpls-extensions,True,False,False,19
draft-ietf-mmusic-sdp-atm,True,False,False,5
draft-ietf-ospf-stub-adv,True,False,False,2
draft-ietf-pkix-ocsp-valid,False,True,False,0
draft-ietf-pkix-ocspv2,False,True,False,2
draft-ietf-pkix-ocsp-path,False,True,False,0
draft-ietf-idn-brace,False,True,False,0
draft-ietf-tewg-mib,True,False,False,8
draft-ietf-ipp-notify-get,True,False,False,10
draft-ietf-idr-bgp-confed-rfc1965bis,True,False,False,1
draft-ietf-mpls-ftn-mib,True,False,False,9
draft-ietf-msec-gdoi,True,False,False,8
draft-ietf-ipngwg-uni-based-mcast,True,False,False,2
draft-ietf-l2tpext-svctype,False,True,False,1
draft-ietf-tls-misty1,False,True,False,1
draft-ietf-imapext-list-extensions,True,False,False,18
draft-ietf-syslog-syslog,True,False,False,12
draft-ietf-tls-ciphersuite,True,False,False,6
draft-ietf-tls-camellia,True,False,False,6
draft-ietf-mipshop-hmipv6,True,False,False,4
draft-ietf-kink-reqmt,True,False,False,3
draft-ietf-kink-kink,True,False,False,11
draft-ietf-ipsp-roadmap,False,True,False,1
draft-ietf-sip-srv,True,False,False,6
draft-ietf-mpls-ldp-ft,True,False,False,6
draft-ietf-ipsec-ike-modp-groups,True,False,False,4
draft-ietf-syslog-reliable,True,False,False,12
draft-ietf-aaa-issues,False,True,False,5
draft-ietf-spirits-architecture,True,False,False,3
draft-ietf-mpls-generalized-signaling,True,False,False,9
draft-ietf-mpls-lsp-query,False,True,False,9
draft-ietf-idn-version,False,True,False,0
draft-ietf-dnsext-dnsmib-historical,True,False,False,0
draft-ietf-ips-fcovertcpip,True,False,False,12
draft-ietf-diffserv-pdb-bh,False,True,False,2
draft-ietf-mmusic-sdp-tcpmedia,False,True,False,0
draft-ietf-fax-gateway-options,True,False,False,8
draft-ietf-smime-x400transport,True,False,False,9
draft-ietf-smime-x400wrap,True,False,False,9
draft-ietf-aaa-proxies,False,True,False,1
draft-ietf-tsvwg-tcp-ecn,False,True,False,0
draft-ietf-ips-iscsi,True,False,False,20
draft-ietf-ospf-isis-flood-opt,False,True,False,1
draft-ietf-sacred-reqs,True,False,False,3
draft-ietf-sip-state,False,True,False,2
draft-ietf-sip-call-auth,True,False,False,6
draft-ietf-tsvwg-ecn-tunnels,False,True,False,0
draft-ietf-idn-lace,False,True,False,1
draft-ietf-impp-cpim,False,True,False,3
draft-ietf-mpls-crldp-unnum,True,False,False,10
draft-ietf-mpls-ldp-optical-uni,False,True,False,1
draft-ietf-mpls-rsvp-unnum,True,False,False,8
draft-ietf-tls-kerb,False,True,False,1
draft-ietf-poisson-code,True,False,False,4
draft-ietf-sigtran-m2pa,True,False,False,13
draft-ietf-sip-manyfolks-resource,True,False,False,7
draft-ietf-sip-privacy,False,True,False,4
draft-ietf-urn-rfc2611bis,True,False,False,4
draft-ietf-aaa-solutions,False,True,False,1
draft-ietf-dnsext-unknown-rrs,True,False,False,6
draft-ietf-ospf-dc,True,False,False,7
draft-ietf-ospf-oob-resync,False,True,False,1
draft-ietf-ospf-restart,False,True,False,1
draft-ietf-ospf-lls,True,False,False,8
draft-ietf-ipngwg-1394,True,False,False,1
draft-ietf-vpim-ivm-goals,True,False,False,6
draft-ietf-idn-vidn,False,True,False,1
draft-ietf-idn-iptr,False,True,False,2
draft-ietf-ospf-ppp-flood,False,True,False,1
draft-ietf-ipsra-getcert,False,True,False,0
draft-ietf-sip-service-examples,False,True,False,3
draft-ietf-vpim-address,True,False,False,3
draft-ietf-fax-tiff-fx-extension1,False,True,False,1
draft-ietf-diffserv-efresolve,True,False,False,1
draft-ietf-tsvwg-ecn,True,False,False,4
draft-ietf-idn-jpchar,False,True,False,1
draft-ietf-vpim-vpimv2r2-32k,True,False,False,3
draft-ietf-vpim-vpimv2r2-vm,False,True,False,0
draft-ietf-vpim-vpimv2r2-dur,True,False,False,3
draft-ietf-kink-ike-over-kkmp,False,True,False,0
draft-ietf-tsvwg-tcp-eifel-alg,True,False,False,7
draft-ietf-rohc-tcp,True,False,False,16
draft-ietf-avt-rtp-selret,False,True,False,5
draft-ietf-idn-aceid,False,True,False,2
draft-ietf-aaa-transport,True,False,False,12
draft-ietf-rohc-over-ppp,True,False,False,4
draft-ietf-xmldsig-canonical,True,False,False,1
draft-ietf-dhc-agentoptions-device-class,True,False,False,4
